yikama_yeri,metrekare,leke_durumu,parca_sayisi,il,ilce,fiyat
Yikamaci,20,"Hayir, standart yeterli",2,Antalya,Muratpasa,3241
Yerinde,10,"Hayir, standart yeterli",4,Aydin,Nazilli,2720
Yikamaci,30,"Hayir, standart yeterli",1,Aydin,Efeler,2893
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,3076
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,3291
Yikamaci,20,"Hayir, standart yeterli",2,Antalya,Kepez,3229
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3882
Yerinde,10,"Hayir, standart yeterli",1,Adana,Seyhan,1970
Yikamaci,10,"Hayir, standart yeterli",1,Antalya,Muratpasa,2898
Yikamaci,40,"Hayir, standart yeterli",1,Antalya,Kepez,3371
Yerinde,20,"Hayir, standart yeterli",4,Ankara,Kecioren,3581
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3294
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3177
Yerinde,10,"Hayir, standart yeterli",2,Adana,Cukurova,2131
Yerinde,10,"Hayir, standart yeterli",4,Aydin,Efeler,2685
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2593
Yikamaci,40,"Hayir, standart yeterli",3,Istanbul,Besiktas,5113
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3011
Yerinde,40,"Hayir, standart yeterli",1,Adana,Cukurova,2630
Yerinde,30,"Hayir, standart yeterli",3,Adana,Cukurova,2651
Yerinde,10,"Hayir, standart yeterli",4,Adana,Cukurova,2541
Yerinde,40,"Hayir, standart yeterli",4,Antalya,Muratpasa,3556
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3455
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3902
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3532
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3518
Yerinde,40,"Hayir, standart yeterli",3,Istanbul,Besiktas,4857
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3700
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4041
Yerinde,40,"Hayir, standart yeterli",2,Antalya,Muratpasa,3319
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2775
Yerinde,20,"Hayir, standart yeterli",1,Ankara,Cankaya,3172
Yikamaci,30,"Hayir, standart yeterli",1,Aydin,Efeler,2950
Yerinde,40,"Hayir, standart yeterli",3,Aydin,Efeler,3062
Yikamaci,40,"Hayir, standart yeterli",2,Aydin,Nazilli,3279
Yikamaci,10,"Hayir, standart yeterli",3,Ankara,Cankaya,3603
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,2830
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,2886
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4332
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,4081
Yikamaci,40,"Hayir, standart yeterli",4,Ankara,Kecioren,4270
Yikamaci,30,"Hayir, standart yeterli",1,Ankara,Cankaya,3648
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,2879
Yerinde,30,"Hayir, standart yeterli",3,Aydin,Nazilli,2824
Yikamaci,20,"Hayir, standart yeterli",2,Aydin,Nazilli,2799
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,2686
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,4499
Yikamaci,10,"Hayir, standart yeterli",3,Adana,Cukurova,2606
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,5156
Yikamaci,10,"Hayir, standart yeterli",4,Antalya,Muratpasa,3317
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3109
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,4057
Yikamaci,40,"Hayir, standart yeterli",2,Antalya,Kepez,3463
Yerinde,40,"Hayir, standart yeterli",3,Istanbul,Besiktas,4999
Yerinde,10,"Hayir, standart yeterli",4,Antalya,Kepez,2962
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3159
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3474
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2343
Yikamaci,40,"Hayir, standart yeterli",1,Adana,Cukurova,2900
Yerinde,10,"Hayir, standart yeterli",4,Antalya,Kepez,2985
Yikamaci,40,"Hayir, standart yeterli",3,Aydin,Nazilli,3349
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,4760
Yikamaci,20,"Hayir, standart yeterli",2,Adana,Cukurova,2599
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5061
Yerinde,40,"Hayir, standart yeterli",1,Aydin,Nazilli,2883
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,2663
Yikamaci,10,"Hayir, standart yeterli",1,Aydin,Efeler,2415
Yikamaci,40,"Hayir, standart yeterli",1,Istanbul,Besiktas,4902
Yikamaci,30,"Hayir, standart yeterli",1,Aydin,Efeler,2936
Yerinde,30,"Hayir, standart yeterli",3,Ankara,Cankaya,3712
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,3010
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3545
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,4016
Yerinde,20,"Hayir, standart yeterli",3,Antalya,Kepez,2902
Yerinde,20,"Hayir, standart yeterli",3,Aydin,Nazilli,2740
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5442
Yerinde,10,"Hayir, standart yeterli",1,Adana,Cukurova,1995
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5351
Yikamaci,40,"Hayir, standart yeterli",4,Ankara,Cankaya,4366
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3723
Yikamaci,10,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4416
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3343
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,3137
Yikamaci,10,"Hayir, standart yeterli",2,Adana,Seyhan,2365
Yerinde,20,"Hayir, standart yeterli",3,Ankara,Cankaya,3520
Yerinde,20,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4317
Yerinde,20,"Hayir, standart yeterli",4,Ankara,Cankaya,3661
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,5069
Yerinde,40,"Hayir, standart yeterli",3,Antalya,Kepez,3370
Yikamaci,40,"Hayir, standart yeterli",2,Ankara,Cankaya,4030
Yerinde,10,"Hayir, standart yeterli",4,Aydin,Nazilli,2630
Yerinde,10,"Hayir, standart yeterli",3,Ankara,Cankaya,3212
Yerinde,40,"Hayir, standart yeterli",3,Antalya,Muratpasa,3381
Yerinde,10,"Hayir, standart yeterli",4,Ankara,Cankaya,3454
Yikamaci,30,"Hayir, standart yeterli",1,Adana,Seyhan,2766
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3119
Yerinde,30,"Hayir, standart yeterli",3,Adana,Seyhan,2632
Yikamaci,30,"Hayir, standart yeterli",3,Aydin,Efeler,3158
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3562
Yikamaci,20,"Hayir, standart yeterli",4,Aydin,Nazilli,3127
Yikamaci,10,"Hayir, standart yeterli",3,Aydin,Efeler,2733
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4677
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,4087
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3146
Yerinde,10,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4054
Yikamaci,40,"Hayir, standart yeterli",3,Ankara,Cankaya,4289
Yerinde,10,"Hayir, standart yeterli",3,Adana,Seyhan,2320
Yerinde,10,"Hayir, standart yeterli",1,Ankara,Kecioren,3016
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3083
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,2507
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,4219
Yikamaci,10,"Hayir, standart yeterli",4,Istanbul,Kadikoy,4776
Yerinde,20,"Hayir, standart yeterli",4,Ankara,Kecioren,3668
Yikamaci,20,"Hayir, standart yeterli",2,Antalya,Kepez,3140
Yikamaci,10,"Hayir, standart yeterli",1,Adana,Cukurova,2302
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3875
Yerinde,30,"Hayir, standart yeterli",2,Ankara,Cankaya,3624
Yerinde,30,"Hayir, standart yeterli",2,Antalya,Muratpasa,3119
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3140
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,3117
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3843
Yerinde,30,"Hayir, standart yeterli",3,Aydin,Efeler,2900
Yerinde,10,"Hayir, standart yeterli",3,Antalya,Kepez,2700
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,2977
Yikamaci,30,"Hayir, standart yeterli",4,Adana,Cukurova,3151
Yerinde,40,"Hayir, standart yeterli",4,Aydin,Efeler,3189
Yikamaci,30,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4825
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,2991
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3780
Yerinde,20,"Hayir, standart yeterli",3,Ankara,Cankaya,3436
Yikamaci,30,"Hayir, standart yeterli",1,Antalya,Muratpasa,3184
Yikamaci,40,"Hayir, standart yeterli",1,Aydin,Efeler,3011
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,5095
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3337
Yikamaci,20,"Hayir, standart yeterli",3,Adana,Seyhan,2754
Yerinde,10,"Hayir, standart yeterli",4,Ankara,Cankaya,3371
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3688
Yikamaci,30,"Hayir, standart yeterli",1,Adana,Cukurova,2739
Yerinde,10,"Hayir, standart yeterli",1,Ankara,Cankaya,2916
Yerinde,30,"Hayir, standart yeterli",4,Aydin,Efeler,3083
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3390
Yerinde,30,"Hayir, standart yeterli",4,Antalya,Muratpasa,3270
Yerinde,30,"Hayir, standart yeterli",3,Antalya,Muratpasa,3298
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3189
Yikamaci,10,"Hayir, standart yeterli",1,Aydin,Efeler,2520
Yikamaci,20,"Hayir, standart yeterli",4,Aydin,Efeler,3160
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3970
Yerinde,10,"Hayir, standart yeterli",4,Ankara,Kecioren,3464
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,5381
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3183
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2811
Yikamaci,20,"Hayir, standart yeterli",1,Adana,Cukurova,2557
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3566
Yikamaci,40,"Hayir, standart yeterli",1,Aydin,Efeler,3162
Yikamaci,10,"Hayir, standart yeterli",2,Aydin,Efeler,2713
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,3512
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,2528
Yerinde,30,"Hayir, standart yeterli",3,Adana,Cukurova,2718
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4368
Yikamaci,30,"Hayir, standart yeterli",3,Antalya,Kepez,3492
Yerinde,10,"Hayir, standart yeterli",1,Aydin,Nazilli,2165
Yikamaci,20,"Hayir, standart yeterli",4,Adana,Seyhan,2941
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,3028
Yikamaci,40,"Hayir, standart yeterli",3,Antalya,Kepez,3695
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,3016
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,2903
Yikamaci,20,"Hayir, standart yeterli",1,Antalya,Kepez,2986
Yikamaci,10,"Hayir, standart yeterli",2,Aydin,Nazilli,2604
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3063
Yikamaci,20,"Hayir, standart yeterli",3,Aydin,Nazilli,2970
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,2881
Yikamaci,30,"Hayir, standart yeterli",2,Ankara,Kecioren,3843
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3185
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3074
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3484
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,2683
Yikamaci,40,"Hayir, standart yeterli",3,Ankara,Cankaya,4289
Yerinde,20,"Hayir, standart yeterli",1,Antalya,Kepez,2798
Yerinde,10,"Hayir, standart yeterli",3,Antalya,Kepez,2818
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,4255
Yerinde,20,"Hayir, standart yeterli",4,Adana,Cukurova,2678
Yerinde,10,"Hayir, standart yeterli",1,Ankara,Cankaya,3086
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3784
Yikamaci,20,"Hayir, standart yeterli",2,Aydin,Efeler,2838
Yikamaci,40,"Hayir, standart yeterli",4,Adana,Cukurova,3399
Yerinde,20,"Hayir, standart yeterli",2,Adana,Cukurova,2446
Yerinde,20,"Hayir, standart yeterli",2,Ankara,Kecioren,3346
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,2587
Yikamaci,20,"Hayir, standart yeterli",2,Antalya,Kepez,3203
Yerinde,20,"Hayir, standart yeterli",4,Ankara,Cankaya,3633
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3277
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3160
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3603
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,2536
Yikamaci,40,"Hayir, standart yeterli",4,Aydin,Nazilli,3645
Yikamaci,30,"Hayir, standart yeterli",2,Aydin,Efeler,3093
Yerinde,20,"Hayir, standart yeterli",4,Adana,Seyhan,2612
Yerinde,30,"Hayir, standart yeterli",2,Istanbul,Besiktas,4564
Yikamaci,30,"Hayir, standart yeterli",2,Istanbul,Besiktas,4888
Yikamaci,10,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4687
Yerinde,20,"Hayir, standart yeterli",2,Istanbul,Besiktas,4404
Yerinde,20,"Hayir, standart yeterli",2,Adana,Cukurova,2256
Yikamaci,20,"Hayir, standart yeterli",2,Antalya,Kepez,3202
Yikamaci,20,"Hayir, standart yeterli",4,Adana,Seyhan,2900
Yikamaci,10,"Hayir, standart yeterli",3,Adana,Cukurova,2541
Yerinde,10,"Hayir, standart yeterli",3,Ankara,Cankaya,3384
Yerinde,30,"Hayir, standart yeterli",1,Adana,Seyhan,2468
Yerinde,30,"Hayir, standart yeterli",3,Antalya,Muratpasa,3297
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,3076
Yerinde,30,"Hayir, standart yeterli",2,Aydin,Efeler,2800
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,4078
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5410
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,3434
Yerinde,30,"Hayir, standart yeterli",4,Istanbul,Besiktas,4899
Yikamaci,20,"Hayir, standart yeterli",1,Aydin,Nazilli,2664
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,3016
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,4971
Yerinde,10,"Hayir, standart yeterli",4,Adana,Seyhan,2439
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,2873
Yerinde,30,"Hayir, standart yeterli",4,Antalya,Kepez,3386
Yerinde,20,"Hayir, standart yeterli",4,Istanbul,Besiktas,4560
Yikamaci,10,"Hayir, standart yeterli",3,Adana,Seyhan,2591
Yikamaci,10,"Hayir, standart yeterli",2,Aydin,Nazilli,2693
Yikamaci,40,"Hayir, standart yeterli",2,Adana,Cukurova,3137
Yerinde,10,"Hayir, standart yeterli",3,Ankara,Kecioren,3273
Yikamaci,20,"Hayir, standart yeterli",4,Ankara,Kecioren,3960
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,5015
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,4718
Yikamaci,40,"Hayir, standart yeterli",4,Adana,Cukurova,3356
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3433
Yerinde,20,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4491
Yikamaci,30,"Hayir, standart yeterli",2,Adana,Seyhan,2779
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3019
Yikamaci,30,"Hayir, standart yeterli",2,Adana,Cukurova,2927
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3513
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,3335
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3746
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,2597
Yerinde,40,"Hayir, standart yeterli",1,Adana,Cukurova,2590
Yerinde,20,"Hayir, standart yeterli",2,Adana,Seyhan,2316
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,2871
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,2875
Yikamaci,10,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4513
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,2785
Yerinde,20,"Hayir, standart yeterli",4,Adana,Cukurova,2614
Yerinde,10,"Hayir, standart yeterli",2,Antalya,Muratpasa,2715
Yerinde,20,"Hayir, standart yeterli",2,Istanbul,Besiktas,4301
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2607
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,4054
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3550
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,4828
Yikamaci,20,"Hayir, standart yeterli",2,Ankara,Kecioren,3650
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,2947
Yerinde,40,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4674
Yerinde,10,"Hayir, standart yeterli",3,Adana,Cukurova,2330
Yikamaci,40,"Hayir, standart yeterli",4,Aydin,Nazilli,3529
Yikamaci,30,"Hayir, standart yeterli",2,Adana,Seyhan,2829
Yerinde,20,"Hayir, standart yeterli",4,Adana,Cukurova,2746
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2500
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,5301
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,3195
Yikamaci,30,"Hayir, standart yeterli",4,Ankara,Kecioren,4110
Yikamaci,20,"Hayir, standart yeterli",3,Istanbul,Besiktas,4753
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,2711
Yerinde,30,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4530
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,2857
Yerinde,20,"Hayir, standart yeterli",1,Ankara,Kecioren,3177
Yikamaci,30,"Hayir, standart yeterli",3,Antalya,Muratpasa,3495
Yerinde,40,"Hayir, standart yeterli",2,Aydin,Efeler,2932
Yikamaci,20,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4445
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,3022
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,2801
Yikamaci,40,"Hayir, standart yeterli",3,Adana,Seyhan,3203
Yerinde,30,"Hayir, standart yeterli",2,Ankara,Cankaya,3533
Yikamaci,10,"Hayir, standart yeterli",2,Istanbul,Besiktas,4374
Yikamaci,30,"Hayir, standart yeterli",1,Adana,Seyhan,2701
Yikamaci,30,"Hayir, standart yeterli",3,Aydin,Nazilli,3148
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,3185
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3367
Yerinde,20,"Hayir, standart yeterli",1,Aydin,Nazilli,2498
Yerinde,30,"Hayir, standart yeterli",1,Ankara,Kecioren,3418
Yikamaci,10,"Hayir, standart yeterli",4,Aydin,Nazilli,2945
Yerinde,10,"Hayir, standart yeterli",4,Adana,Seyhan,2360
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,3809
Yerinde,40,"Hayir, standart yeterli",4,Adana,Seyhan,3109
Yikamaci,20,"Hayir, standart yeterli",1,Istanbul,Besiktas,4565
Yikamaci,40,"Hayir, standart yeterli",2,Istanbul,Besiktas,4989
Yerinde,30,"Hayir, standart yeterli",1,Adana,Seyhan,2425
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,3603
Yikamaci,20,"Hayir, standart yeterli",2,Adana,Seyhan,2705
Yikamaci,10,"Hayir, standart yeterli",3,Adana,Seyhan,2634
Yerinde,40,"Hayir, standart yeterli",2,Aydin,Nazilli,2966
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5097
Yerinde,10,"Hayir, standart yeterli",4,Adana,Seyhan,2398
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3723
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2543
Yerinde,40,"Hayir, standart yeterli",4,Ankara,Cankaya,4135
Yikamaci,30,"Hayir, standart yeterli",3,Ankara,Cankaya,3995
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,2800
Yikamaci,20,"Hayir, standart yeterli",4,Antalya,Kepez,3408
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3319
Yikamaci,40,"Hayir, standart yeterli",1,Aydin,Nazilli,3063
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,3095
Yerinde,10,"Hayir, standart yeterli",1,Antalya,Muratpasa,2551
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5162
Yerinde,10,"Hayir, standart yeterli",1,Ankara,Cankaya,3011
Yerinde,20,"Hayir, standart yeterli",3,Aydin,Efeler,2625
Yerinde,40,"Hayir, standart yeterli",1,Istanbul,Besiktas,4560
Yerinde,40,"Hayir, standart yeterli",4,Adana,Cukurova,3134
Yerinde,40,"Hayir, standart yeterli",4,Antalya,Kepez,3558
Yikamaci,30,"Hayir, standart yeterli",3,Istanbul,Besiktas,4938
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3068
Yikamaci,30,"Hayir, standart yeterli",2,Istanbul,Besiktas,4904
Yerinde,10,"Hayir, standart yeterli",3,Ankara,Cankaya,3217
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3188
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4210
Yerinde,20,"Hayir, standart yeterli",3,Adana,Seyhan,2513
Yikamaci,10,"Hayir, standart yeterli",3,Antalya,Kepez,3169
Yerinde,10,"Hayir, standart yeterli",3,Antalya,Kepez,2717
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3775
Yerinde,30,"Hayir, standart yeterli",3,Ankara,Kecioren,3744
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,4150
Yikamaci,30,"Hayir, standart yeterli",1,Ankara,Kecioren,3622
Yikamaci,40,"Hayir, standart yeterli",2,Adana,Cukurova,3059
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,4925
Yerinde,40,"Hayir, standart yeterli",4,Adana,Cukurova,3058
Yerinde,40,"Hayir, standart yeterli",3,Aydin,Efeler,3105
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,3314
Yerinde,40,"Hayir, standart yeterli",4,Adana,Cukurova,3014
Yerinde,40,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4653
Yikamaci,40,"Hayir, standart yeterli",2,Aydin,Efeler,3343
Yerinde,40,"Hayir, standart yeterli",2,Aydin,Nazilli,3001
Yerinde,30,"Hayir, standart yeterli",1,Adana,Cukurova,2398
Yerinde,20,"Hayir, standart yeterli",4,Aydin,Nazilli,2911
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3800
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3292
Yerinde,20,"Hayir, standart yeterli",3,Antalya,Kepez,3062
Yerinde,30,"Hayir, standart yeterli",4,Antalya,Kepez,3284
Yikamaci,30,"Hayir, standart yeterli",1,Aydin,Nazilli,2979
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,3793
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,5105
Yerinde,30,"Hayir, standart yeterli",1,Ankara,Cankaya,3361
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3479
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2324
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4803
Yerinde,10,"Hayir, standart yeterli",1,Aydin,Nazilli,2287
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,4832
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3083
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3797
Yerinde,40,"Hayir, standart yeterli",4,Antalya,Muratpasa,3483
Yerinde,10,"Hayir, standart yeterli",4,Antalya,Muratpasa,3034
