yikama_yeri,metrekare,leke_durumu,parca_sayisi,il,ilce,fiyat
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,1030
Yerinde,40,"Hayir, standart yeterli",2,Antalya,Kepez,1279
Yerinde,10,"Hayir, standart yeterli",3,Ankara,Cankaya,2974
Yerinde,30,"Hayir, standart yeterli",2,Antalya,Kepez,1795
Yerinde,40,"Hayir, standart yeterli",3,Ankara,Kecioren,3016
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2688
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,2086
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,2024
Yerinde,30,"Hayir, standart yeterli",3,Antalya,Muratpasa,2067
Yikamaci,30,"Hayir, standart yeterli",2,Antalya,Kepez,3316
Yerinde,20,"Hayir, standart yeterli",4,Aydin,Nazilli,3364
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,2655
Yikamaci,30,"Hayir, standart yeterli",2,Antalya,Muratpasa,2470
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,3095
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,768
Yerinde,40,"Hayir, standart yeterli",3,Adana,Cukurova,1814
Yerinde,20,"Hayir, standart yeterli",4,Aydin,Efeler,1696
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,2510
Yerinde,40,"Hayir, standart yeterli",2,Istanbul,Besiktas,3365
Yikamaci,40,"Hayir, standart yeterli",4,Adana,Cukurova,1114
Yikamaci,10,"Hayir, standart yeterli",4,Aydin,Efeler,1194
Yikamaci,40,"Hayir, standart yeterli",3,Istanbul,Besiktas,941
Yikamaci,10,"Hayir, standart yeterli",1,Antalya,Kepez,2687
Yerinde,10,"Hayir, standart yeterli",4,Aydin,Efeler,698
Yikamaci,20,"Hayir, standart yeterli",4,Adana,Cukurova,3715
Yikamaci,30,"Hayir, standart yeterli",2,Istanbul,Besiktas,2313
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,2546
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,2617
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,1181
Yikamaci,30,"Hayir, standart yeterli",4,Adana,Cukurova,3052
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,1830
Yikamaci,30,"Hayir, standart yeterli",1,Antalya,Muratpasa,1865
Yerinde,30,"Hayir, standart yeterli",2,Antalya,Kepez,1684
Yikamaci,40,"Hayir, standart yeterli",2,Adana,Seyhan,3079
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3300
Yerinde,20,"Hayir, standart yeterli",2,Ankara,Cankaya,3495
Yerinde,40,"Hayir, standart yeterli",2,Aydin,Nazilli,1310
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,977
Yerinde,10,"Hayir, standart yeterli",2,Antalya,Muratpasa,2835
Yerinde,20,"Hayir, standart yeterli",1,Aydin,Nazilli,2808
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,2708
Yikamaci,20,"Hayir, standart yeterli",2,Antalya,Kepez,3625
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,2061
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,1723
Yikamaci,10,"Hayir, standart yeterli",2,Ankara,Cankaya,948
Yikamaci,10,"Hayir, standart yeterli",3,Antalya,Kepez,3446
Yikamaci,10,"Hayir, standart yeterli",3,Istanbul,Kadikoy,3116
Yikamaci,40,"Hayir, standart yeterli",3,Istanbul,Kadikoy,1054
Yikamaci,30,"Hayir, standart yeterli",1,Antalya,Kepez,3124
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3478
Yerinde,10,"Hayir, standart yeterli",4,Adana,Cukurova,1586
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,1459
Yerinde,40,"Hayir, standart yeterli",3,Aydin,Nazilli,3668
Yikamaci,10,"Hayir, standart yeterli",4,Adana,Cukurova,685
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,836
Yikamaci,20,"Hayir, standart yeterli",4,Ankara,Kecioren,2803
Yikamaci,40,"Hayir, standart yeterli",1,Istanbul,Kadikoy,2948
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,2684
Yikamaci,10,"Hayir, standart yeterli",1,Adana,Seyhan,3374
Yerinde,40,"Hayir, standart yeterli",2,Aydin,Efeler,649
Yerinde,30,"Hayir, standart yeterli",4,Istanbul,Kadikoy,1988
Yikamaci,10,"Hayir, standart yeterli",3,Aydin,Efeler,1416
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,1862
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,1633
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,2419
Yerinde,30,"Hayir, standart yeterli",3,Istanbul,Kadikoy,1592
Yerinde,30,"Hayir, standart yeterli",2,Aydin,Nazilli,3435
Yikamaci,40,"Hayir, standart yeterli",1,Ankara,Kecioren,3887
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,1306
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,1327
Yerinde,10,"Hayir, standart yeterli",1,Ankara,Kecioren,3088
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,2533
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,1714
Yerinde,30,"Hayir, standart yeterli",1,Ankara,Cankaya,3712
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,1213
Yikamaci,40,"Hayir, standart yeterli",3,Istanbul,Kadikoy,767
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3263
Yikamaci,40,"Hayir, standart yeterli",2,Adana,Cukurova,2326
Yerinde,30,"Hayir, standart yeterli",4,Ankara,Cankaya,3160
Yikamaci,40,"Hayir, standart yeterli",4,Aydin,Efeler,3634
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,3320
Yikamaci,20,"Hayir, standart yeterli",3,Antalya,Muratpasa,1046
Yikamaci,20,"Hayir, standart yeterli",1,Istanbul,Besiktas,630
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,2153
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,630
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,2835
Yikamaci,30,"Hayir, standart yeterli",3,Aydin,Nazilli,1968
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,1431
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,1907
Yikamaci,40,"Hayir, standart yeterli",3,Istanbul,Besiktas,2136
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,1685
Yerinde,30,"Hayir, standart yeterli",3,Antalya,Muratpasa,3801
Yerinde,40,"Hayir, standart yeterli",3,Aydin,Efeler,1987
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,2724
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2722
Yerinde,20,"Hayir, standart yeterli",1,Aydin,Nazilli,1544
Yikamaci,10,"Hayir, standart yeterli",4,Ankara,Kecioren,3016
Yikamaci,10,"Hayir, standart yeterli",4,Istanbul,Besiktas,2975
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,2930
Yerinde,40,"Hayir, standart yeterli",3,Aydin,Nazilli,3442
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,1548
Yikamaci,20,"Hayir, standart yeterli",1,Ankara,Kecioren,1317
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,3122
Yerinde,30,"Hayir, standart yeterli",4,Antalya,Muratpasa,2662
Yikamaci,10,"Hayir, standart yeterli",1,Adana,Cukurova,2482
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,2178
Yerinde,10,"Hayir, standart yeterli",4,Antalya,Kepez,1564
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,1108
Yikamaci,30,"Hayir, standart yeterli",2,Antalya,Kepez,2695
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,2780
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,1775
Yikamaci,30,"Hayir, standart yeterli",1,Istanbul,Kadikoy,724
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,3655
Yikamaci,10,"Hayir, standart yeterli",4,Adana,Seyhan,1940
Yikamaci,20,"Hayir, standart yeterli",4,Aydin,Nazilli,2431
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,1934
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,1855
Yikamaci,10,"Hayir, standart yeterli",2,Adana,Seyhan,3422
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,2516
Yikamaci,40,"Hayir, standart yeterli",4,Aydin,Nazilli,2136
Yikamaci,20,"Hayir, standart yeterli",2,Istanbul,Besiktas,2151
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,1458
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,3557
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3542
Yikamaci,40,"Hayir, standart yeterli",4,Antalya,Muratpasa,3852
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,609
Yikamaci,40,"Hayir, standart yeterli",1,Antalya,Kepez,962
Yerinde,20,"Hayir, standart yeterli",3,Istanbul,Besiktas,1557
Yikamaci,40,"Hayir, standart yeterli",3,Istanbul,Kadikoy,1891
Yikamaci,20,"Hayir, standart yeterli",1,Ankara,Kecioren,1371
Yikamaci,30,"Hayir, standart yeterli",3,Istanbul,Kadikoy,1597
Yikamaci,10,"Hayir, standart yeterli",4,Aydin,Efeler,2682
Yerinde,40,"Hayir, standart yeterli",3,Antalya,Kepez,2286
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,1171
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,709
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2774
Yikamaci,20,"Hayir, standart yeterli",2,Adana,Seyhan,3824
Yikamaci,10,"Hayir, standart yeterli",3,Istanbul,Kadikoy,1894
Yerinde,40,"Hayir, standart yeterli",4,Aydin,Nazilli,2910
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,3189
Yerinde,10,"Hayir, standart yeterli",4,Ankara,Kecioren,657
Yikamaci,10,"Hayir, standart yeterli",2,Ankara,Cankaya,1299
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,1364
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,3695
Yerinde,20,"Hayir, standart yeterli",2,Adana,Seyhan,879
Yikamaci,40,"Hayir, standart yeterli",4,Aydin,Efeler,1015
Yikamaci,20,"Hayir, standart yeterli",1,Adana,Seyhan,3247
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,1325
Yerinde,20,"Hayir, standart yeterli",4,Antalya,Muratpasa,1658
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2892
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,742
Yikamaci,10,"Hayir, standart yeterli",3,Antalya,Kepez,742
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,958
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,846
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,3507
Yerinde,30,"Hayir, standart yeterli",1,Ankara,Kecioren,3436
Yerinde,30,"Hayir, standart yeterli",1,Adana,Cukurova,3029
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,3736
Yikamaci,10,"Hayir, standart yeterli",2,Antalya,Kepez,3214
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,3890
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,1758
Yerinde,30,"Hayir, standart yeterli",2,Ankara,Cankaya,1934
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3527
Yerinde,10,"Hayir, standart yeterli",4,Antalya,Kepez,3555
Yikamaci,10,"Hayir, standart yeterli",3,Ankara,Kecioren,2359
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,2776
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,3794
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3691
Yerinde,20,"Hayir, standart yeterli",3,Aydin,Nazilli,1669
Yerinde,10,"Hayir, standart yeterli",1,Ankara,Kecioren,2501
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,2570
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,859
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,1206
Yikamaci,40,"Hayir, standart yeterli",2,Antalya,Kepez,1170
Yerinde,10,"Hayir, standart yeterli",2,Ankara,Kecioren,784
Yerinde,20,"Hayir, standart yeterli",1,Istanbul,Besiktas,2394
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,1231
Yikamaci,40,"Hayir, standart yeterli",4,Antalya,Muratpasa,1724
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,2552
Yikamaci,20,"Hayir, standart yeterli",4,Ankara,Cankaya,2532
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,3714
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,1931
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,1141
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,2719
Yerinde,30,"Hayir, standart yeterli",1,Istanbul,Kadikoy,2832
Yerinde,30,"Hayir, standart yeterli",4,Istanbul,Kadikoy,3388
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2632
Yikamaci,30,"Hayir, standart yeterli",1,Adana,Seyhan,610
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,1187
Yikamaci,40,"Hayir, standart yeterli",4,Aydin,Efeler,1052
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3584
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3730
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3712
Yikamaci,30,"Hayir, standart yeterli",3,Adana,Seyhan,1126
Yikamaci,30,"Hayir, standart yeterli",1,Ankara,Cankaya,1387
Yerinde,40,"Hayir, standart yeterli",1,Antalya,Muratpasa,3142
Yikamaci,20,"Hayir, standart yeterli",3,Ankara,Cankaya,3294
Yerinde,30,"Hayir, standart yeterli",2,Istanbul,Besiktas,749
Yerinde,20,"Hayir, standart yeterli",3,Aydin,Efeler,977
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,877
Yikamaci,20,"Hayir, standart yeterli",4,Aydin,Efeler,1087
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,1301
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,2672
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,1085
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,1216
Yerinde,10,"Hayir, standart yeterli",4,Adana,Cukurova,3033
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,1645
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,1690
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,2091
Yerinde,30,"Hayir, standart yeterli",4,Istanbul,Besiktas,2493
Yikamaci,10,"Hayir, standart yeterli",1,Adana,Seyhan,2858
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,777
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,3338
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,1553
Yerinde,10,"Hayir, standart yeterli",4,Aydin,Nazilli,852
Yikamaci,10,"Hayir, standart yeterli",4,Istanbul,Besiktas,621
Yerinde,20,"Hayir, standart yeterli",3,Aydin,Efeler,1118
Yikamaci,20,"Hayir, standart yeterli",2,Ankara,Cankaya,644
Yikamaci,20,"Hayir, standart yeterli",1,Antalya,Muratpasa,2440
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,1193
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,1405
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,1197
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,3348
Yikamaci,10,"Hayir, standart yeterli",3,Adana,Cukurova,2196
Yikamaci,10,"Hayir, standart yeterli",1,Ankara,Cankaya,1793
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,997
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,2398
Yikamaci,20,"Hayir, standart yeterli",1,Adana,Cukurova,2538
Yerinde,30,"Hayir, standart yeterli",2,Aydin,Efeler,2284
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,800
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,1832
Yikamaci,10,"Hayir, standart yeterli",4,Istanbul,Besiktas,2636
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,889
Yerinde,40,"Hayir, standart yeterli",3,Aydin,Nazilli,2159
Yikamaci,30,"Hayir, standart yeterli",4,Aydin,Efeler,1173
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,1513
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,844
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3564
Yerinde,10,"Hayir, standart yeterli",3,Antalya,Kepez,1041
Yikamaci,40,"Hayir, standart yeterli",1,Antalya,Kepez,1106
Yikamaci,20,"Hayir, standart yeterli",4,Adana,Cukurova,3502
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,947
Yikamaci,10,"Hayir, standart yeterli",2,Ankara,Kecioren,2095
Yikamaci,10,"Hayir, standart yeterli",4,Aydin,Efeler,1361
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,3739
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,1405
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,3644
Yikamaci,20,"Hayir, standart yeterli",2,Istanbul,Besiktas,3634
Yerinde,20,"Hayir, standart yeterli",4,Adana,Seyhan,3282
Yerinde,20,"Hayir, standart yeterli",3,Ankara,Kecioren,979
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,631
Yerinde,30,"Hayir, standart yeterli",1,Aydin,Nazilli,2486
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,1873
Yerinde,10,"Hayir, standart yeterli",3,Aydin,Nazilli,3562
Yerinde,10,"Hayir, standart yeterli",2,Antalya,Kepez,1548
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,1381
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,1565
Yerinde,30,"Hayir, standart yeterli",2,Adana,Cukurova,3555
Yikamaci,20,"Hayir, standart yeterli",1,Ankara,Cankaya,1936
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,3345
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,1927
Yikamaci,30,"Hayir, standart yeterli",3,Adana,Cukurova,2687
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,2198
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,2545
Yikamaci,30,"Hayir, standart yeterli",2,Aydin,Nazilli,1744
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,2262
Yikamaci,40,"Hayir, standart yeterli",3,Adana,Seyhan,3072
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,3304
Yerinde,20,"Hayir, standart yeterli",2,Adana,Cukurova,3761
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,2490
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,2406
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,1703
Yikamaci,30,"Hayir, standart yeterli",2,Adana,Seyhan,3818
Yerinde,40,"Hayir, standart yeterli",4,Antalya,Kepez,3429
Yerinde,30,"Hayir, standart yeterli",2,Ankara,Kecioren,3778
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3727
Yerinde,20,"Hayir, standart yeterli",2,Antalya,Muratpasa,2999
Yikamaci,40,"Hayir, standart yeterli",2,Aydin,Efeler,3025
Yikamaci,30,"Hayir, standart yeterli",3,Adana,Cukurova,2903
Yikamaci,30,"Hayir, standart yeterli",3,Adana,Cukurova,2122
Yerinde,20,"Hayir, standart yeterli",2,Antalya,Kepez,1259
Yikamaci,20,"Hayir, standart yeterli",2,Adana,Cukurova,3900
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3365
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,3592
Yerinde,40,"Hayir, standart yeterli",3,Ankara,Cankaya,3248
Yikamaci,10,"Hayir, standart yeterli",2,Ankara,Kecioren,1801
Yerinde,40,"Hayir, standart yeterli",3,Aydin,Nazilli,3281
Yikamaci,40,"Hayir, standart yeterli",2,Adana,Seyhan,2630
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,2171
Yerinde,40,"Hayir, standart yeterli",1,Aydin,Nazilli,1631
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,3453
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3415
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,1978
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,1638
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,2857
Yikamaci,40,"Hayir, standart yeterli",3,Antalya,Muratpasa,2627
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,2662
Yerinde,10,"Hayir, standart yeterli",4,Istanbul,Kadikoy,1151
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,1025
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,605
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,1899
Yikamaci,30,"Hayir, standart yeterli",3,Antalya,Kepez,1990
Yikamaci,10,"Hayir, standart yeterli",3,Aydin,Nazilli,3268
Yikamaci,10,"Hayir, standart yeterli",3,Adana,Seyhan,821
Yikamaci,30,"Hayir, standart yeterli",4,Aydin,Efeler,874
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,1906
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,2586
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,2323
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,2274
Yerinde,10,"Hayir, standart yeterli",3,Aydin,Nazilli,2025
Yikamaci,10,"Hayir, standart yeterli",2,Antalya,Kepez,1276
Yikamaci,30,"Hayir, standart yeterli",3,Aydin,Nazilli,3876
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,2875
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,1670
Yerinde,20,"Hayir, standart yeterli",4,Adana,Seyhan,3203
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,2188
Yikamaci,10,"Hayir, standart yeterli",2,Aydin,Efeler,981
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,2933
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,2175
Yikamaci,10,"Hayir, standart yeterli",3,Aydin,Nazilli,3797
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,2347
Yikamaci,40,"Hayir, standart yeterli",3,Aydin,Efeler,3239
Yerinde,10,"Hayir, standart yeterli",3,Aydin,Efeler,3667
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,620
Yerinde,40,"Hayir, standart yeterli",4,Aydin,Nazilli,3186
Yerinde,40,"Hayir, standart yeterli",1,Aydin,Efeler,2237
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,633
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,3610
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,1165
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,2212
Yikamaci,10,"Hayir, standart yeterli",2,Adana,Seyhan,2152
Yerinde,10,"Hayir, standart yeterli",4,Istanbul,Kadikoy,1972
Yikamaci,10,"Hayir, standart yeterli",3,Ankara,Cankaya,969
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,3579
Yerinde,40,"Hayir, standart yeterli",2,Antalya,Muratpasa,3803
Yikamaci,20,"Hayir, standart yeterli",4,Ankara,Kecioren,2956
Yerinde,30,"Hayir, standart yeterli",1,Aydin,Efeler,1699
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,1697
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,3564
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,857
Yerinde,20,"Hayir, standart yeterli",1,Aydin,Efeler,2202
Yerinde,10,"Hayir, standart yeterli",3,Ankara,Kecioren,2840
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,750
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,2079
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,3200
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,655
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,1145
