yikama_yeri,metrekare,leke_durumu,parca_sayisi,il,ilce,fiyat
Yikamaci,45,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,3978
Yikamaci,15,"Hayir, standart yeterli",2,Adana,Seyhan,2607
Yikamaci,20,"Hayir, standart yeterli",4,Ankara,Cankaya,3865
Yerinde,35,"Hayir, standart yeterli",1,Ankara,Kecioren,3467
Yikamaci,50,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,4499
Yerinde,10,"Hayir, standart yeterli",4,Ankara,Cankaya,3544
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,2539
Yerinde,15,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,3685
Yerinde,15,"Hayir, standart yeterli",4,Antalya,Kepez,3080
Yikamaci,50,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3839
Yikamaci,30,"Hayir, standart yeterli",3,Antalya,Muratpasa,3435
Yikamaci,25,"Hayir, standart yeterli",4,Antalya,Muratpasa,3477
Yerinde,35,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3633
Yerinde,40,"Hayir, standart yeterli",3,Adana,Cukurova,2966
Yerinde,25,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,2770
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,3099
Yerinde,50,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,3448
Yerinde,30,"Hayir, standart yeterli",4,Adana,Seyhan,2883
Yerinde,20,"Hayir, standart yeterli",4,Adana,Cukurova,2586
Yerinde,30,"Hayir, standart yeterli",2,Adana,Cukurova,2497
Yerinde,35,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,5223
Yerinde,30,"Hayir, standart yeterli",2,Antalya,Muratpasa,3126
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3320
Yikamaci,15,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,3910
Yikamaci,10,"Hayir, standart yeterli",1,Antalya,Muratpasa,2779
Yikamaci,50,"Hayir, standart yeterli",4,Ankara,Kecioren,4638
Yikamaci,35,"Hayir, standart yeterli",1,Aydin,Efeler,2925
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3323
Yikamaci,25,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4515
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,4290
Yikamaci,50,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,4200
Yerinde,25,"Hayir, standart yeterli",2,Antalya,Kepez,3020
Yerinde,15,"Hayir, standart yeterli",1,Istanbul,Besiktas,4041
Yerinde,20,"Hayir, standart yeterli",1,Istanbul,Besiktas,4209
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,2444
Yikamaci,50,"Hayir, standart yeterli",3,Ankara,Kecioren,4452
Yikamaci,45,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,3562
Yikamaci,50,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3664
Yikamaci,40,"Hayir, standart yeterli",3,Adana,Cukurova,3244
Yikamaci,40,"Hayir, standart yeterli",3,Antalya,Kepez,3776
Yikamaci,45,"Hayir, standart yeterli",3,Istanbul,Besiktas,5283
Yikamaci,15,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4788
Yerinde,45,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,5040
Yerinde,15,"Hayir, standart yeterli",1,Istanbul,Besiktas,4152
Yikamaci,35,"Hayir, standart yeterli",1,Adana,Seyhan,2729
Yikamaci,50,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3773
Yikamaci,10,"Hayir, standart yeterli",2,Ankara,Cankaya,3384
Yerinde,35,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4219
Yerinde,15,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3350
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,3055
Yikamaci,50,"Hayir, standart yeterli",4,Aydin,Nazilli,3731
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3250
Yerinde,25,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,2511
Yikamaci,45,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3575
Yerinde,30,"Hayir, standart yeterli",3,Antalya,Muratpasa,3233
Yikamaci,35,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3479
Yerinde,35,"Hayir, standart yeterli",3,Antalya,Muratpasa,3394
Yikamaci,10,"Hayir, standart yeterli",1,Istanbul,Besiktas,4311
Yikamaci,20,"Hayir, standart yeterli",2,Ankara,Cankaya,3748
Yerinde,35,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3706
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,5191
Yikamaci,10,"Hayir, standart yeterli",4,Antalya,Kepez,3328
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,3229
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,3047
Yerinde,35,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,4276
Yerinde,25,"Hayir, standart yeterli",3,Aydin,Efeler,2864
Yikamaci,25,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4910
Yerinde,45,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,5013
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,3055
Yerinde,15,"Hayir, standart yeterli",4,Antalya,Kepez,2954
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3002
Yikamaci,35,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3565
Yikamaci,35,"Hayir, standart yeterli",4,Istanbul,Besiktas,5198
Yikamaci,30,"Hayir, standart yeterli",2,Antalya,Muratpasa,3287
Yikamaci,50,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3809
Yikamaci,15,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,3824
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,3304
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3085
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,4424
Yikamaci,10,"Hayir, standart yeterli",3,Antalya,Muratpasa,3200
Yerinde,35,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3974
Yerinde,40,"Hayir, standart yeterli",3,Ankara,Cankaya,3807
Yikamaci,45,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,5325
Yikamaci,10,"Hayir, standart yeterli",4,Adana,Seyhan,2740
Yikamaci,45,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,4223
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,3650
Yerinde,25,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,2751
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2856
Yikamaci,25,"Hayir, standart yeterli",1,Aydin,Efeler,2847
Yikamaci,35,"Hayir, standart yeterli",1,Adana,Seyhan,2821
Yikamaci,15,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,2752
Yerinde,35,"Hayir, standart yeterli",4,Ankara,Kecioren,3852
Yerinde,25,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3531
Yerinde,40,"Hayir, standart yeterli",4,Antalya,Kepez,3630
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,3054
Yerinde,35,"Hayir, standart yeterli",1,Adana,Seyhan,2542
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,3204
Yerinde,10,"Hayir, standart yeterli",1,Adana,Seyhan,1961
Yikamaci,20,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4561
Yikamaci,30,"Hayir, standart yeterli",3,Adana,Seyhan,2938
Yikamaci,30,"Hayir, standart yeterli",3,Aydin,Efeler,3175
Yikamaci,10,"Hayir, standart yeterli",1,Aydin,Efeler,2572
Yikamaci,25,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3593
Yikamaci,15,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,3061
Yikamaci,30,"Hayir, standart yeterli",4,Antalya,Kepez,3694
Yikamaci,20,"Hayir, standart yeterli",4,Istanbul,Besiktas,5018
Yerinde,20,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4103
Yerinde,35,"Hayir, standart yeterli",2,Ankara,Kecioren,3750
Yikamaci,10,"Hayir, standart yeterli",4,Ankara,Cankaya,3783
Yerinde,50,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3929
Yikamaci,45,"Hayir, standart yeterli",3,Istanbul,Besiktas,5296
Yerinde,45,"Hayir, standart yeterli",1,Adana,Seyhan,2783
Yerinde,40,"Hayir, standart yeterli",1,Adana,Seyhan,2684
Yerinde,35,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3862
Yikamaci,15,"Hayir, standart yeterli",4,Antalya,Muratpasa,3377
Yikamaci,40,"Hayir, standart yeterli",2,Aydin,Efeler,3181
Yerinde,45,"Hayir, standart yeterli",4,Adana,Cukurova,3054
Yerinde,40,"Hayir, standart yeterli",2,Ankara,Cankaya,3736
Yerinde,25,"Hayir, standart yeterli",4,Antalya,Kepez,3218
Yerinde,30,"Hayir, standart yeterli",4,Istanbul,Besiktas,4837
Yikamaci,40,"Hayir, standart yeterli",2,Aydin,Efeler,3274
Yerinde,45,"Hayir, standart yeterli",3,Adana,Cukurova,2916
Yerinde,50,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,3163
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4764
Yerinde,10,"Hayir, standart yeterli",2,Aydin,Nazilli,2348
Yikamaci,15,"Hayir, standart yeterli",1,Aydin,Nazilli,2515
Yikamaci,50,"Hayir, standart yeterli",2,Istanbul,Kadikoy,5158
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3313
Yikamaci,25,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4302
Yikamaci,35,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3679
Yerinde,45,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3346
Yikamaci,20,"Hayir, standart yeterli",2,Istanbul,Besiktas,4739
Yerinde,10,"Hayir, standart yeterli",1,Istanbul,Besiktas,3964
Yerinde,30,"Hayir, standart yeterli",4,Aydin,Efeler,3093
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,3952
Yikamaci,15,"Hayir, standart yeterli",2,Adana,Seyhan,2600
Yerinde,25,"Hayir, standart yeterli",4,Istanbul,Kadikoy,4756
Yerinde,20,"Hayir, standart yeterli",3,Antalya,Kepez,2922
Yerinde,50,"Hayir, standart yeterli",4,Antalya,Kepez,3687
Yerinde,50,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3811
Yerinde,15,"Hayir, standart yeterli",4,Antalya,Kepez,3052
Yikamaci,50,"Hayir, standart yeterli",3,Ankara,Cankaya,4304
Yikamaci,10,"Hayir, standart yeterli",4,Istanbul,Kadikoy,4683
Yerinde,10,"Hayir, standart yeterli",4,Aydin,Efeler,2704
Yerinde,45,"Hayir, standart yeterli",4,Adana,Seyhan,3054
Yikamaci,50,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,5539
Yerinde,25,"Hayir, standart yeterli",2,Adana,Seyhan,2387
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4219
Yerinde,20,"Hayir, standart yeterli",3,Antalya,Kepez,3046
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3375
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2787
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,2679
Yikamaci,50,"Hayir, standart yeterli",1,Adana,Cukurova,3180
Yikamaci,30,"Hayir, standart yeterli",2,Istanbul,Besiktas,4828
Yerinde,25,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,2821
Yerinde,10,"Hayir, standart yeterli",1,Istanbul,Besiktas,3999
Yikamaci,10,"Hayir, standart yeterli",2,Aydin,Nazilli,2644
Yikamaci,20,"Hayir, standart yeterli",3,Ankara,Cankaya,3756
Yikamaci,10,"Hayir, standart yeterli",4,Adana,Seyhan,2682
Yerinde,10,"Hayir, standart yeterli",3,Istanbul,Besiktas,4288
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3038
Yikamaci,15,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,2726
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,3644
Yerinde,35,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4274
Yikamaci,25,"Hayir, standart yeterli",3,Antalya,Muratpasa,3313
Yikamaci,15,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,2778
Yikamaci,45,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,3357
Yerinde,35,"Hayir, standart yeterli",2,Adana,Cukurova,2693
Yikamaci,25,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5337
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,5036
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2328
Yerinde,10,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4385
Yerinde,15,"Hayir, standart yeterli",2,Istanbul,Besiktas,4152
Yerinde,45,"Hayir, standart yeterli",4,Antalya,Muratpasa,3553
Yerinde,50,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3585
Yikamaci,30,"Hayir, standart yeterli",1,Aydin,Nazilli,2813
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,2680
Yikamaci,50,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3818
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3877
Yerinde,15,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,4773
Yikamaci,35,"Hayir, standart yeterli",2,Istanbul,Besiktas,4980
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,2944
Yikamaci,15,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3300
Yerinde,50,"Hayir, standart yeterli",1,Adana,Cukurova,2757
Yerinde,50,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3822
Yikamaci,35,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,5142
Yerinde,35,"Hayir, standart yeterli",3,Adana,Seyhan,2840
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3802
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4413
Yikamaci,35,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3740
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,2901
Yerinde,50,"Hayir, standart yeterli",4,Adana,Seyhan,3311
Yikamaci,35,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3305
Yikamaci,30,"Hayir, standart yeterli",2,Ankara,Cankaya,3854
Yerinde,10,"Hayir, standart yeterli",4,Adana,Seyhan,2475
Yerinde,25,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3135
Yerinde,10,"Hayir, standart yeterli",1,Adana,Seyhan,2084
Yikamaci,10,"Hayir, standart yeterli",1,Ankara,Cankaya,3262
Yerinde,45,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,4271
Yerinde,35,"Hayir, standart yeterli",3,Adana,Cukurova,2850
Yikamaci,15,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,4975
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3850
Yikamaci,15,"Hayir, standart yeterli",4,Adana,Cukurova,2760
Yikamaci,40,"Hayir, standart yeterli",4,Istanbul,Besiktas,5250
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2910
Yerinde,45,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3893
Yerinde,35,"Hayir, standart yeterli",4,Adana,Cukurova,2948
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3787
Yikamaci,50,"Hayir, standart yeterli",1,Adana,Cukurova,3188
Yerinde,50,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,4553
Yikamaci,50,"Hayir, standart yeterli",4,Antalya,Kepez,4079
Yikamaci,45,"Hayir, standart yeterli",1,Aydin,Nazilli,3248
Yikamaci,25,"Hayir, standart yeterli",1,Adana,Cukurova,2638
Yikamaci,20,"Hayir, standart yeterli",2,Aydin,Nazilli,2920
Yikamaci,35,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,4293
Yikamaci,50,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,5742
Yerinde,15,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,2824
Yerinde,35,"Hayir, standart yeterli",4,Antalya,Muratpasa,3397
Yikamaci,45,"Hayir, standart yeterli",3,Aydin,Efeler,3519
Yerinde,45,"Hayir, standart yeterli",3,Aydin,Efeler,3195
Yikamaci,15,"Hayir, standart yeterli",1,Ankara,Cankaya,3309
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3056
Yerinde,45,"Hayir, standart yeterli",3,Adana,Cukurova,3085
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2978
Yerinde,35,"Hayir, standart yeterli",1,Antalya,Kepez,3084
Yikamaci,30,"Hayir, standart yeterli",1,Istanbul,Besiktas,4782
Yerinde,20,"Hayir, standart yeterli",1,Adana,Seyhan,2258
Yikamaci,20,"Hayir, standart yeterli",1,Ankara,Cankaya,3440
Yerinde,50,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4927
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,3575
Yikamaci,40,"Hayir, standart yeterli",2,Istanbul,Besiktas,4986
Yikamaci,15,"Hayir, standart yeterli",1,Adana,Seyhan,2474
Yerinde,50,"Hayir, standart yeterli",2,Aydin,Efeler,3154
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,4996
Yerinde,40,"Hayir, standart yeterli",1,Aydin,Efeler,2836
Yikamaci,35,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,5161
Yikamaci,40,"Hayir, standart yeterli",3,Aydin,Nazilli,3316
Yerinde,25,"Hayir, standart yeterli",4,Adana,Seyhan,2652
Yerinde,15,"Hayir, standart yeterli",2,Aydin,Nazilli,2442
Yerinde,40,"Hayir, standart yeterli",3,Antalya,Kepez,3427
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,2686
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,3163
Yerinde,50,"Hayir, standart yeterli",4,Adana,Cukurova,3291
Yikamaci,35,"Hayir, standart yeterli",1,Istanbul,Besiktas,4863
Yerinde,30,"Hayir, standart yeterli",3,Aydin,Nazilli,2971
Yerinde,20,"Hayir, standart yeterli",2,Adana,Cukurova,2336
Yikamaci,15,"Hayir, standart yeterli",3,Antalya,Muratpasa,3288
Yerinde,20,"Hayir, standart yeterli",2,Istanbul,Besiktas,4309
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,2958
Yikamaci,20,"Hayir, standart yeterli",4,Antalya,Kepez,3419
Yerinde,15,"Hayir, standart yeterli",1,Antalya,Kepez,2652
Yikamaci,30,"Hayir, standart yeterli",3,Adana,Seyhan,3088
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3775
Yerinde,25,"Hayir, standart yeterli",2,Istanbul,Besiktas,4549
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2615
Yikamaci,35,"Hayir, standart yeterli",4,Istanbul,Kadikoy,5166
Yikamaci,10,"Hayir, standart yeterli",4,Ankara,Cankaya,3799
Yikamaci,50,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,5771
Yerinde,45,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,5106
Yikamaci,15,"Hayir, standart yeterli",3,Adana,Cukurova,2742
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3078
Yikamaci,20,"Hayir, standart yeterli",2,Aydin,Efeler,2762
Yerinde,25,"Hayir, standart yeterli",2,Antalya,Kepez,2871
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,4191
Yikamaci,45,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,5388
Yerinde,10,"Hayir, standart yeterli",3,Aydin,Efeler,2566
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,4814
Yikamaci,15,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,5015
Yikamaci,25,"Hayir, standart yeterli",3,Antalya,Kepez,3406
Yikamaci,35,"Hayir, standart yeterli",2,Adana,Seyhan,3032
Yerinde,30,"Hayir, standart yeterli",3,Aydin,Efeler,2963
Yikamaci,15,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,4826
Yerinde,20,"Hayir, standart yeterli",1,Aydin,Efeler,2373
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,2787
Yikamaci,45,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3870
Yikamaci,35,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,3152
Yikamaci,35,"Hayir, standart yeterli",2,Antalya,Kepez,3352
Yikamaci,35,"Hayir, standart yeterli",3,Aydin,Efeler,3371
Yikamaci,25,"Hayir, standart yeterli",1,Istanbul,Besiktas,4558
Yikamaci,50,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,3602
Yikamaci,50,"Hayir, standart yeterli",1,Ankara,Cankaya,4005
Yerinde,25,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3125
Yerinde,25,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3616
Yerinde,40,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4646
Yerinde,10,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4359
Yikamaci,15,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3880
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2971
Yikamaci,30,"Hayir, standart yeterli",4,Antalya,Muratpasa,3674
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5661
Yerinde,15,"Hayir, standart yeterli",1,Adana,Seyhan,2073
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,4885
Yikamaci,20,"Hayir, standart yeterli",4,Adana,Cukurova,2890
Yerinde,30,"Hayir, standart yeterli",2,Adana,Seyhan,2580
Yerinde,40,"Hayir, standart yeterli",3,Antalya,Muratpasa,3478
Yerinde,25,"Hayir, standart yeterli",1,Adana,Cukurova,2375
Yikamaci,45,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,3719
Yikamaci,20,"Hayir, standart yeterli",2,Antalya,Kepez,3166
Yerinde,25,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,4713
Yerinde,25,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,4941
Yerinde,50,"Hayir, standart yeterli",2,Antalya,Muratpasa,3432
Yikamaci,20,"Hayir, standart yeterli",2,Adana,Seyhan,2678
Yerinde,25,"Hayir, standart yeterli",1,Aydin,Nazilli,2490
Yerinde,30,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4628
Yerinde,45,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,3107
Yerinde,10,"Hayir, standart yeterli",3,Ankara,Cankaya,3280
Yerinde,45,"Hayir, standart yeterli",3,Adana,Cukurova,2906
Yikamaci,50,"Hayir, standart yeterli",2,Istanbul,Kadikoy,5250
Yerinde,20,"Hayir, standart yeterli",2,Antalya,Muratpasa,2750
Yerinde,35,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3173
Yerinde,25,"Hayir, standart yeterli",3,Antalya,Muratpasa,3128
Yerinde,15,"Hayir, standart yeterli",1,Ankara,Kecioren,3200
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3238
Yerinde,40,"Hayir, standart yeterli",2,Adana,Cukurova,2729
Yikamaci,40,"Hayir, standart yeterli",1,Adana,Cukurova,2931
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3002
Yerinde,25,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3398
Yikamaci,10,"Hayir, standart yeterli",1,Aydin,Efeler,2429
Yerinde,45,"Hayir, standart yeterli",2,Adana,Seyhan,2919
Yerinde,35,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3109
Yikamaci,40,"Hayir, standart yeterli",2,Aydin,Nazilli,3287
Yerinde,25,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4669
Yikamaci,10,"Hayir, standart yeterli",2,Aydin,Efeler,2724
Yerinde,35,"Hayir, standart yeterli",1,Antalya,Kepez,2990
Yerinde,30,"Hayir, standart yeterli",4,Istanbul,Kadikoy,4820
Yikamaci,45,"Hayir, standart yeterli",3,Ankara,Kecioren,4256
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,3191
Yikamaci,15,"Hayir, standart yeterli",4,Aydin,Efeler,3105
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,4549
Yikamaci,35,"Hayir, standart yeterli",2,Adana,Cukurova,3020
Yikamaci,20,"Hayir, standart yeterli",1,Adana,Cukurova,2575
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4673
Yerinde,10,"Hayir, standart yeterli",2,Adana,Seyhan,2160
Yerinde,15,"Hayir, standart yeterli",1,Antalya,Muratpasa,2657
Yerinde,25,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,2966
Yikamaci,40,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4832
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3035
Yerinde,25,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3336
Yikamaci,50,"Hayir, standart yeterli",1,Aydin,Nazilli,3342
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3158
Yerinde,25,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,3934
Yikamaci,50,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,3411
Yerinde,35,"Hayir, standart yeterli",2,Adana,Seyhan,2633
Yerinde,25,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3026
Yerinde,25,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3152
Yikamaci,30,"Hayir, standart yeterli",3,Adana,Seyhan,3066
Yerinde,15,"Hayir, standart yeterli",3,Antalya,Kepez,2814
Yerinde,10,"Hayir, standart yeterli",3,Antalya,Kepez,2862
Yerinde,15,"Hayir, standart yeterli",3,Antalya,Kepez,2992
