yikama_yeri,metrekare,leke_durumu,parca_sayisi,il,ilce,fiyat
Yerinde,50,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,5434
Yikamaci,40,"Hayir, standart yeterli",2,Aydin,Nazilli,3336
Yikamaci,10,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4649
Yerinde,40,"Hayir, standart yeterli",2,Adana,Seyhan,2684
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Aydin,Soke,2537
Yerinde,25,"Hayir, standart yeterli",2,Aydin,Nazilli,2607
Yerinde,15,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2398
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Mamak,3739
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,3265
Yerinde,45,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,5200
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,5290
Yikamaci,45,"Hayir, standart yeterli",4,Aydin,Efeler,3749
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Istanbul,Sisli,5123
Yerinde,35,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3474
Yikamaci,35,"Hayir, standart yeterli",3,Istanbul,Sisli,5029
Yerinde,40,"Hayir, standart yeterli",3,Istanbul,Sisli,4830
Yerinde,25,"Hayir, standart yeterli",3,Ankara,Kecioren,3543
Yikamaci,30,"Hayir, standart yeterli",1,Adana,Yuregir,2659
Yerinde,40,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4991
Yerinde,25,"Hayir, standart yeterli",4,Aydin,Nazilli,2904
Yikamaci,50,"Hayir, standart yeterli",4,Ankara,Kecioren,4486
Yerinde,50,"Hayir, standart yeterli",4,Istanbul,Besiktas,5200
Yerinde,10,"Hayir, standart yeterli",3,Antalya,Muratpasa,2703
Yikamaci,15,"Hayir, standart yeterli",2,Istanbul,Sisli,4462
Yikamaci,25,"Hayir, standart yeterli",1,Antalya,Kepez,3167
Yikamaci,45,"Hayir, standart yeterli",4,Ankara,Kecioren,4435
Yikamaci,50,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,4567
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Ankara,Mamak,3864
Yerinde,40,"Hayir, standart yeterli",2,Antalya,Muratpasa,3261
Yerinde,15,"Hayir, standart yeterli",4,Istanbul,Besiktas,4522
Yikamaci,15,"Hayir, standart yeterli",3,Antalya,Kepez,3198
Yerinde,45,"Hayir, standart yeterli",2,Aydin,Nazilli,3110
Yerinde,40,"Hayir, standart yeterli",4,Ankara,Kecioren,3969
Yerinde,50,"Hayir, standart yeterli",3,Adana,Seyhan,3069
Yerinde,40,"Hayir, standart yeterli",3,Aydin,Nazilli,3142
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Ankara,Mamak,3756
Yikamaci,20,"Hayir, standart yeterli",3,Ankara,Kecioren,3740
Yerinde,20,"Hayir, standart yeterli",2,Istanbul,Sisli,4251
Yikamaci,35,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5454
Yerinde,30,"Hayir, standart yeterli",2,Aydin,Nazilli,2666
Yerinde,35,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3414
Yikamaci,45,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,5508
Yikamaci,30,"Hayir, standart yeterli",4,Adana,Yuregir,3119
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Aydin,Soke,3769
Yerinde,35,"Hayir, standart yeterli",3,Adana,Yuregir,2723
Yerinde,15,"Hayir, standart yeterli",4,Adana,Cukurova,2564
Yerinde,20,"Hayir, standart yeterli",1,Istanbul,Besiktas,4236
Yikamaci,50,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3946
Yerinde,25,"Hayir, standart yeterli",2,Antalya,Muratpasa,2928
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Aydin,Soke,2977
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5400
Yikamaci,50,"Evet, cikmasi gereken lekeler var",2,Ankara,Mamak,4433
Yikamaci,35,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,4953
Yerinde,45,"Hayir, standart yeterli",4,Adana,Seyhan,3163
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,4751
Yikamaci,45,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,4331
Yerinde,45,"Evet, cikmasi gereken lekeler var",2,Antalya,Konyaalti,3681
Yikamaci,50,"Hayir, standart yeterli",4,Adana,Seyhan,3494
Yikamaci,15,"Hayir, standart yeterli",1,Antalya,Konyaalti,2818
Yikamaci,30,"Hayir, standart yeterli",3,Istanbul,Besiktas,5042
Yikamaci,45,"Hayir, standart yeterli",4,Antalya,Muratpasa,3894
Yikamaci,25,"Hayir, standart yeterli",2,Aydin,Soke,2872
Yikamaci,35,"Hayir, standart yeterli",1,Ankara,Cankaya,3710
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Adana,Yuregir,3242
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Soke,3076
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Antalya,Konyaalti,3228
Yerinde,25,"Hayir, standart yeterli",3,Aydin,Efeler,2706
Yikamaci,10,"Hayir, standart yeterli",2,Aydin,Soke,2597
Yikamaci,25,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3868
Yerinde,50,"Hayir, standart yeterli",4,Istanbul,Sisli,5269
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3448
Yerinde,15,"Hayir, standart yeterli",4,Antalya,Konyaalti,3024
Yerinde,15,"Hayir, standart yeterli",4,Adana,Yuregir,2609
Yerinde,30,"Hayir, standart yeterli",4,Antalya,Muratpasa,3330
Yikamaci,15,"Hayir, standart yeterli",1,Antalya,Muratpasa,2844
Yerinde,15,"Hayir, standart yeterli",3,Aydin,Nazilli,2537
Yikamaci,40,"Hayir, standart yeterli",1,Ankara,Kecioren,3965
Yikamaci,45,"Hayir, standart yeterli",2,Adana,Cukurova,3099
Yikamaci,15,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,2947
Yikamaci,45,"Evet, cikmasi gereken lekeler var",2,Ankara,Mamak,4321
Yikamaci,30,"Hayir, standart yeterli",4,Istanbul,Sisli,5083
Yikamaci,50,"Hayir, standart yeterli",4,Ankara,Mamak,4534
Yikamaci,50,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3638
Yerinde,10,"Hayir, standart yeterli",2,Antalya,Konyaalti,2649
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Aydin,Soke,3032
Yikamaci,35,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3761
Yikamaci,10,"Hayir, standart yeterli",4,Antalya,Muratpasa,3316
Yerinde,10,"Hayir, standart yeterli",2,Antalya,Kepez,2557
Yikamaci,50,"Hayir, standart yeterli",3,Aydin,Efeler,3520
Yikamaci,35,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3451
Yikamaci,40,"Hayir, standart yeterli",4,Ankara,Mamak,4313
Yikamaci,15,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3200
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Adana,Yuregir,2870
Yikamaci,30,"Hayir, standart yeterli",4,Aydin,Soke,3263
Yikamaci,25,"Hayir, standart yeterli",2,Antalya,Konyaalti,3269
Yerinde,45,"Hayir, standart yeterli",2,Antalya,Kepez,3412
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,4444
Yerinde,40,"Hayir, standart yeterli",1,Adana,Seyhan,2623
Yikamaci,40,"Hayir, standart yeterli",3,Aydin,Soke,3352
Yikamaci,50,"Hayir, standart yeterli",2,Antalya,Muratpasa,3798
Yerinde,25,"Evet, cikmasi gereken lekeler var",2,Adana,Yuregir,2752
Yerinde,35,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,4101
Yikamaci,40,"Hayir, standart yeterli",3,Adana,Cukurova,3267
Yerinde,25,"Hayir, standart yeterli",2,Ankara,Kecioren,3546
Yikamaci,35,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,3452
Yerinde,25,"Evet, cikmasi gereken lekeler var",1,Istanbul,Sisli,4620
Yerinde,25,"Hayir, standart yeterli",4,Istanbul,Besiktas,4722
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,2729
Yerinde,25,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,4789
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Adana,Yuregir,3572
Yerinde,40,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4918
Yerinde,40,"Hayir, standart yeterli",3,Istanbul,Besiktas,4947
Yikamaci,25,"Hayir, standart yeterli",3,Aydin,Soke,3184
Yerinde,40,"Hayir, standart yeterli",4,Istanbul,Besiktas,5101
Yerinde,50,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3477
Yikamaci,20,"Hayir, standart yeterli",2,Antalya,Konyaalti,3078
Yikamaci,50,"Hayir, standart yeterli",3,Antalya,Muratpasa,3947
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Antalya,Konyaalti,3235
Yerinde,35,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3199
Yerinde,10,"Hayir, standart yeterli",2,Adana,Yuregir,2228
Yerinde,50,"Evet, cikmasi gereken lekeler var",1,Antalya,Konyaalti,3606
Yikamaci,20,"Hayir, standart yeterli",3,Antalya,Kepez,3295
Yerinde,20,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4242
Yikamaci,10,"Hayir, standart yeterli",4,Aydin,Soke,2990
Yikamaci,30,"Hayir, standart yeterli",3,Adana,Seyhan,3097
Yerinde,45,"Hayir, standart yeterli",4,Aydin,Nazilli,3406
Yikamaci,30,"Hayir, standart yeterli",4,Ankara,Mamak,4207
Yikamaci,30,"Hayir, standart yeterli",2,Aydin,Soke,3095
Yerinde,50,"Hayir, standart yeterli",1,Istanbul,Sisli,4855
Yikamaci,45,"Hayir, standart yeterli",3,Aydin,Nazilli,3462
Yikamaci,45,"Hayir, standart yeterli",3,Adana,Seyhan,3338
Yikamaci,40,"Hayir, standart yeterli",3,Adana,Cukurova,3291
Yerinde,35,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3453
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Adana,Yuregir,2844
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3991
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,3955
Yikamaci,30,"Hayir, standart yeterli",1,Ankara,Mamak,3737
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3471
Yerinde,50,"Hayir, standart yeterli",2,Ankara,Kecioren,3906
Yerinde,50,"Hayir, standart yeterli",4,Ankara,Mamak,4304
Yikamaci,45,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,4053
Yerinde,10,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4293
Yikamaci,50,"Hayir, standart yeterli",3,Antalya,Muratpasa,3803
Yikamaci,25,"Evet, cikmasi gereken lekeler var",4,Adana,Yuregir,3225
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,4886
Yerinde,35,"Hayir, standart yeterli",3,Istanbul,Sisli,4726
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3131
Yerinde,30,"Hayir, standart yeterli",1,Istanbul,Sisli,4431
Yikamaci,35,"Hayir, standart yeterli",4,Antalya,Kepez,3833
Yerinde,15,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3039
Yikamaci,35,"Evet, cikmasi gereken lekeler var",3,Adana,Yuregir,3384
Yerinde,35,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,3035
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3106
Yikamaci,45,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,5260
Yikamaci,15,"Hayir, standart yeterli",1,Istanbul,Sisli,4332
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,3959
Yikamaci,40,"Hayir, standart yeterli",2,Istanbul,Besiktas,5149
Yikamaci,15,"Hayir, standart yeterli",3,Istanbul,Sisli,4778
Yikamaci,15,"Hayir, standart yeterli",3,Istanbul,Besiktas,4762
Yerinde,20,"Hayir, standart yeterli",2,Antalya,Kepez,2886
Yerinde,20,"Hayir, standart yeterli",1,Adana,Seyhan,2135
Yikamaci,45,"Hayir, standart yeterli",3,Ankara,Cankaya,4310
Yikamaci,20,"Hayir, standart yeterli",4,Aydin,Soke,3110
Yerinde,35,"Hayir, standart yeterli",3,Adana,Cukurova,2867
Yerinde,10,"Hayir, standart yeterli",4,Ankara,Kecioren,3508
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,2857
Yikamaci,50,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,4443
Yerinde,35,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2828
Yerinde,50,"Hayir, standart yeterli",4,Aydin,Soke,3550
Yikamaci,25,"Hayir, standart yeterli",3,Ankara,Kecioren,3834
Yerinde,35,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,4261
Yikamaci,35,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,3284
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3008
Yikamaci,50,"Hayir, standart yeterli",4,Ankara,Cankaya,4562
Yerinde,25,"Evet, cikmasi gereken lekeler var",4,Adana,Yuregir,3034
Yerinde,10,"Hayir, standart yeterli",3,Antalya,Konyaalti,2864
Yerinde,35,"Evet, cikmasi gereken lekeler var",2,Istanbul,Sisli,4932
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4506
Yerinde,25,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2679
Yerinde,35,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3230
Yerinde,45,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4480
Yikamaci,40,"Hayir, standart yeterli",1,Adana,Seyhan,2995
Yerinde,25,"Evet, cikmasi gereken lekeler var",2,Antalya,Konyaalti,3228
Yerinde,35,"Hayir, standart yeterli",4,Adana,Yuregir,2914
Yerinde,25,"Evet, cikmasi gereken lekeler var",2,Adana,Yuregir,2768
Yikamaci,35,"Evet, cikmasi gereken lekeler var",4,Aydin,Soke,3620
Yerinde,45,"Hayir, standart yeterli",4,Antalya,Konyaalti,3591
Yikamaci,25,"Hayir, standart yeterli",3,Adana,Yuregir,2923
Yikamaci,30,"Hayir, standart yeterli",4,Istanbul,Kadikoy,5062
Yerinde,15,"Hayir, standart yeterli",4,Istanbul,Besiktas,4581
Yikamaci,20,"Hayir, standart yeterli",1,Ankara,Cankaya,3598
Yikamaci,40,"Hayir, standart yeterli",2,Aydin,Efeler,3263
Yikamaci,10,"Hayir, standart yeterli",2,Istanbul,Sisli,4509
Yerinde,40,"Hayir, standart yeterli",4,Antalya,Konyaalti,3570
Yikamaci,50,"Hayir, standart yeterli",1,Ankara,Mamak,4033
Yikamaci,50,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3837
Yerinde,50,"Evet, cikmasi gereken lekeler var",4,Ankara,Mamak,4478
Yerinde,10,"Hayir, standart yeterli",4,Istanbul,Sisli,4461
Yerinde,15,"Evet, cikmasi gereken lekeler var",4,Ankara,Mamak,3758
Yikamaci,25,"Hayir, standart yeterli",1,Adana,Cukurova,2500
Yerinde,15,"Evet, cikmasi gereken lekeler var",3,Antalya,Konyaalti,3144
Yikamaci,45,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5639
Yerinde,50,"Hayir, standart yeterli",4,Aydin,Efeler,3413
Yerinde,35,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,3206
Yikamaci,35,"Hayir, standart yeterli",2,Antalya,Kepez,3504
Yikamaci,15,"Hayir, standart yeterli",3,Ankara,Cankaya,3653
Yerinde,15,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3090
Yikamaci,35,"Evet, cikmasi gereken lekeler var",1,Antalya,Konyaalti,3616
Yerinde,20,"Hayir, standart yeterli",2,Adana,Yuregir,2270
Yikamaci,20,"Hayir, standart yeterli",2,Antalya,Kepez,3078
Yikamaci,45,"Hayir, standart yeterli",1,Adana,Yuregir,3034
Yikamaci,20,"Hayir, standart yeterli",1,Istanbul,Besiktas,4544
Yikamaci,10,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4472
Yerinde,25,"Hayir, standart yeterli",1,Aydin,Soke,2418
Yikamaci,25,"Hayir, standart yeterli",3,Adana,Seyhan,2935
Yikamaci,45,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,5357
Yerinde,40,"Hayir, standart yeterli",4,Istanbul,Besiktas,5054
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3264
Yerinde,50,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5529
Yerinde,25,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4451
Yikamaci,45,"Hayir, standart yeterli",4,Antalya,Konyaalti,4030
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,4223
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Ankara,Mamak,4241
Yerinde,45,"Hayir, standart yeterli",4,Ankara,Cankaya,4156
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,4797
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Istanbul,Sisli,5172
Yikamaci,35,"Hayir, standart yeterli",3,Antalya,Kepez,3692
Yerinde,45,"Hayir, standart yeterli",2,Ankara,Mamak,3895
Yerinde,45,"Hayir, standart yeterli",3,Ankara,Cankaya,3938
Yerinde,35,"Hayir, standart yeterli",3,Adana,Seyhan,2818
Yikamaci,25,"Hayir, standart yeterli",4,Antalya,Kepez,3529
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Antalya,Konyaalti,3107
Yikamaci,50,"Hayir, standart yeterli",3,Adana,Yuregir,3392
Yikamaci,10,"Hayir, standart yeterli",1,Istanbul,Besiktas,4281
Yerinde,35,"Hayir, standart yeterli",2,Adana,Yuregir,2646
Yerinde,10,"Hayir, standart yeterli",1,Antalya,Konyaalti,2536
Yikamaci,30,"Hayir, standart yeterli",1,Istanbul,Sisli,4741
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Antalya,Konyaalti,3382
Yerinde,35,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3813
Yikamaci,20,"Hayir, standart yeterli",4,Ankara,Kecioren,3862
Yikamaci,45,"Hayir, standart yeterli",2,Istanbul,Sisli,5140
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,5307
Yerinde,40,"Hayir, standart yeterli",1,Adana,Yuregir,2501
Yikamaci,30,"Hayir, standart yeterli",2,Ankara,Mamak,3800
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,4102
Yikamaci,45,"Hayir, standart yeterli",3,Aydin,Nazilli,3508
Yerinde,45,"Hayir, standart yeterli",3,Aydin,Soke,3238
Yerinde,30,"Hayir, standart yeterli",3,Istanbul,Sisli,4676
Yerinde,45,"Hayir, standart yeterli",1,Aydin,Soke,2869
Yerinde,50,"Hayir, standart yeterli",1,Istanbul,Besiktas,4718
Yikamaci,15,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,2725
Yerinde,30,"Hayir, standart yeterli",4,Adana,Yuregir,2817
Yerinde,50,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3910
Yerinde,50,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,5238
Yerinde,20,"Hayir, standart yeterli",2,Adana,Yuregir,2347
Yikamaci,25,"Hayir, standart yeterli",3,Antalya,Kepez,3443
Yerinde,10,"Hayir, standart yeterli",4,Antalya,Konyaalti,2980
Yikamaci,25,"Hayir, standart yeterli",1,Ankara,Mamak,3636
Yikamaci,35,"Hayir, standart yeterli",3,Adana,Cukurova,3138
Yikamaci,45,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3975
Yerinde,45,"Hayir, standart yeterli",4,Istanbul,Kadikoy,5120
Yikamaci,45,"Hayir, standart yeterli",2,Ankara,Cankaya,4099
Yerinde,20,"Hayir, standart yeterli",1,Aydin,Soke,2419
Yerinde,10,"Hayir, standart yeterli",1,Antalya,Kepez,2501
Yikamaci,50,"Hayir, standart yeterli",2,Antalya,Kepez,3806
Yerinde,10,"Hayir, standart yeterli",1,Adana,Yuregir,2061
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2982
Yikamaci,10,"Hayir, standart yeterli",3,Antalya,Muratpasa,3131
Yerinde,15,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3519
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4608
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,3006
Yikamaci,50,"Hayir, standart yeterli",3,Adana,Yuregir,3412
Yerinde,50,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,5360
Yikamaci,35,"Hayir, standart yeterli",4,Istanbul,Sisli,5283
Yerinde,20,"Hayir, standart yeterli",2,Adana,Seyhan,2252
Yikamaci,30,"Hayir, standart yeterli",1,Adana,Yuregir,2797
Yikamaci,15,"Hayir, standart yeterli",3,Adana,Yuregir,2786
Yikamaci,40,"Hayir, standart yeterli",2,Istanbul,Besiktas,4973
Yerinde,35,"Hayir, standart yeterli",2,Aydin,Soke,2783
Yerinde,40,"Hayir, standart yeterli",2,Aydin,Soke,2910
Yerinde,20,"Hayir, standart yeterli",3,Ankara,Mamak,3592
Yikamaci,50,"Hayir, standart yeterli",3,Istanbul,Sisli,5483
Yerinde,35,"Hayir, standart yeterli",3,Antalya,Kepez,3277
Yerinde,15,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,3787
Yikamaci,45,"Evet, cikmasi gereken lekeler var",1,Ankara,Mamak,4276
Yikamaci,35,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,3132
Yerinde,40,"Hayir, standart yeterli",2,Istanbul,Besiktas,4824
Yerinde,50,"Evet, cikmasi gereken lekeler var",2,Istanbul,Sisli,5244
Yikamaci,45,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,3615
Yikamaci,15,"Hayir, standart yeterli",1,Antalya,Kepez,2920
Yikamaci,30,"Hayir, standart yeterli",4,Antalya,Kepez,3657
Yerinde,30,"Hayir, standart yeterli",1,Istanbul,Sisli,4493
Yerinde,10,"Hayir, standart yeterli",3,Aydin,Efeler,2457
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,2762
Yikamaci,15,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3508
Yikamaci,20,"Hayir, standart yeterli",3,Aydin,Efeler,3060
Yerinde,15,"Hayir, standart yeterli",3,Antalya,Konyaalti,2938
Yerinde,15,"Hayir, standart yeterli",4,Antalya,Muratpasa,3015
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,4798
Yerinde,25,"Hayir, standart yeterli",1,Ankara,Mamak,3380
Yikamaci,35,"Hayir, standart yeterli",3,Aydin,Soke,3281
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,2532
Yerinde,10,"Hayir, standart yeterli",2,Antalya,Konyaalti,2647
Yikamaci,25,"Evet, cikmasi gereken lekeler var",2,Adana,Yuregir,2971
Yikamaci,15,"Evet, cikmasi gereken lekeler var",4,Istanbul,Sisli,5101
Yerinde,10,"Hayir, standart yeterli",3,Aydin,Soke,2420
Yikamaci,45,"Hayir, standart yeterli",2,Antalya,Muratpasa,3647
Yikamaci,40,"Hayir, standart yeterli",2,Ankara,Kecioren,4069
Yerinde,20,"Hayir, standart yeterli",4,Antalya,Muratpasa,3202
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Antalya,Konyaalti,3656
Yikamaci,25,"Hayir, standart yeterli",1,Adana,Cukurova,2654
Yikamaci,25,"Hayir, standart yeterli",4,Antalya,Konyaalti,3635
Yikamaci,20,"Hayir, standart yeterli",1,Istanbul,Besiktas,4424
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Adana,Yuregir,3074
Yerinde,35,"Hayir, standart yeterli",3,Ankara,Cankaya,3766
Yerinde,40,"Hayir, standart yeterli",4,Ankara,Cankaya,3983
Yerinde,15,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,4573
Yikamaci,35,"Hayir, standart yeterli",3,Ankara,Cankaya,4120
Yikamaci,50,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,4583
Yikamaci,35,"Hayir, standart yeterli",4,Adana,Seyhan,3207
Yerinde,25,"Hayir, standart yeterli",2,Adana,Yuregir,2469
Yerinde,25,"Evet, cikmasi gereken lekeler var",3,Istanbul,Sisli,4829
Yerinde,45,"Hayir, standart yeterli",2,Aydin,Nazilli,3135
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,4607
Yerinde,20,"Hayir, standart yeterli",1,Antalya,Muratpasa,2758
Yerinde,35,"Hayir, standart yeterli",4,Aydin,Soke,3205
Yikamaci,20,"Hayir, standart yeterli",4,Adana,Seyhan,3026
Yerinde,30,"Hayir, standart yeterli",2,Aydin,Soke,2750
Yerinde,15,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,4864
Yerinde,25,"Hayir, standart yeterli",1,Ankara,Kecioren,3254
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2455
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3460
Yikamaci,45,"Hayir, standart yeterli",1,Adana,Yuregir,3096
Yikamaci,25,"Evet, cikmasi gereken lekeler var",3,Ankara,Mamak,4089
Yerinde,25,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,3891
Yikamaci,50,"Hayir, standart yeterli",4,Antalya,Kepez,4103
Yerinde,25,"Evet, cikmasi gereken lekeler var",2,Adana,Yuregir,2615
Yikamaci,25,"Hayir, standart yeterli",3,Ankara,Mamak,3961
Yikamaci,45,"Hayir, standart yeterli",2,Istanbul,Kadikoy,5083
Yerinde,20,"Hayir, standart yeterli",1,Aydin,Soke,2431
Yikamaci,25,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2881
Yerinde,15,"Hayir, standart yeterli",1,Antalya,Konyaalti,2538
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Konyaalti,3787
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Antalya,Konyaalti,3273
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3309
Yerinde,15,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2312
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3977
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,3355
Yerinde,35,"Hayir, standart yeterli",4,Ankara,Kecioren,3983
Yerinde,40,"Hayir, standart yeterli",1,Adana,Seyhan,2686
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4348
